ICAO    STATION NAME           STATE                  LOCATION        ELEV (m)    DATE/TIME (UTC)  TEMP (F)   TDEW (F)    RH (%)  WSPD (kts) WDIR (deg)  VIS (m)   PRES (mb)     CLOUD             PRESENT WX
K3A1    Cullman/Folsom F       US: Alabama            34.27N  86.85W       290     2/11/2009 19:00      62.6       60.8        94          15        220        7      1008.1     OVC      Light Rain
K4A9    Ft Payne/Isbell        US: Alabama            34.47N  85.72W       270     2/11/2009 19:00      62.6       60.8        94           7        200        4      1007.8     OVC      Rain
KHSV    Huntsville             US: Alabama            34.65N  86.78W       190     2/11/2009 18:53      62.1       57.9        86          22        260        4      1006.8     OVC      Light Rain, Mist
KHUA    Redstone Arsenal       US: Alabama            34.68N  86.68W       210     2/11/2009 18:55      60.8       59.0        94          15        240        7      1005.8     BKN
KMDQ    Huntsville/Madis       US: Alabama            34.87N  86.55W       230     2/11/2009 19:00      60.8       59.0        94          27        250        1      1006.4     OVC      Light Rain
KMGM    Montgomery             US: Alabama            32.30N  86.40W        63     2/11/2009 18:53      73.0       64.0        73          16        190       10      1012.9     OVC
KMOB    Mobile/Bates           US: Alabama            30.68N  88.25W        63     2/11/2009 18:56      73.0       66.0        79          12        230       10      1015.2     BKN
KMSL    Muscle Shoal           US: Alabama            34.75N  87.60W       160     2/11/2009 18:53      64.0       39.9        41          32        260       10      1008.5     CLR
KMXF    Maxwell Afb/Mgm        US: Alabama            32.37N  86.37W        51     2/11/2009 18:55      70.9       66.0        85          12        180       10      1012.5     BKN
KOZR    Ozark/Cairns Aaf       US: Alabama            31.28N  85.72W        93     2/11/2009 18:55      70.2       64.9        84          17        170        7      1015.9     OVC
KTCL    Tuscaloosa             US: Alabama            33.22N  87.62W        49     2/11/2009 18:53      71.1       62.1        73          15        250       10      1010.2     OVC
KTOI    Troy                   US: Alabama            31.85N  86.02W       120     2/11/2009 18:53      69.1       62.1        78          14        180       10      1014.6     OVC
KDOV    Dover Afb              US: Delaware           39.12N  75.47W         9     2/11/2009 18:55      69.1       50.5        52          21        220       10      1009.8     CLR
KGED    Georgetown             US: Delaware           38.68N  75.37W        19     2/11/2009 18:54      66.9       50.0        55          15        220       10      1011.2     CLR
KILG    Wilmington             US: Delaware           39.67N  75.60W        28     2/11/2009 18:51      66.9       48.0        51          16        200       10      1009.5     CLR
K40J    Perry Foley            US: Florida            30.07N  83.57W        13     2/11/2009 18:53      73.0       62.1        69          16        190     -999      1020.0     CLR
KAAF    Apalachicola           US: Florida            29.73N  85.03W         5     2/11/2009 18:53      68.0       63.0        84           7        190        7      1020.0     BKN
KBOW    Bartow Municipal       US: Florida            27.93N  81.77W        39     2/11/2009 18:50      80.6       59.0        48           8        170       12      1021.7     BKN
KCEW    Crestview              US: Florida            30.77N  86.52W        55     2/11/2009 18:53      71.1       66.9        87          16        190        7      1016.3     OVC
KCOF    Patrick Afb/Coco       US: Florida            28.22N  80.58W         3     2/11/2009 18:55      75.2       66.2        74          14        160        7      1021.7     BKN
KCRG    Jacksonvil/Craig       US: Florida            30.33N  81.52W        13     2/11/2009 18:53      79.0       54.0        42          12        220       10      1020.7     SCT
KCTY    Cross City             US: Florida            29.55N  83.10W        12     2/11/2009 18:53      77.0       61.0        58          16        200     -999      1020.7     CLR
KDAB    Daytona Beach          US: Florida            29.18N  81.07W         9     2/11/2009 18:53      82.0       59.0        46          12        200       10      1021.7     FEW
KDTS    Destin                 US: Florida            30.40N  86.47W         5     2/11/2009 18:53      69.1       64.0        84           9        160        6      1016.3     OVC      Haze
KEVB    New Smyrna Beach       US: Florida            29.05N  80.95W         3     2/11/2009 18:50      82.4       59.0        45          12        200       10      1021.0     FEW
KEYW    Key West               US: Florida            24.55N  81.75W         5     2/11/2009 18:53      77.0       68.0        74          12        120       10      1021.3     CLR
KGIF    Winter Haven           US: Florida            28.07N  81.75W        43     2/11/2009 18:53      82.9       59.0        44          11        170       10      1021.7     SCT
KGNV    Gainesville            US: Florida            29.70N  82.28W        45     2/11/2009 18:53      79.0       54.0        42           9        210       10      1020.7     BKN
KHRT    Hurlburt Field         US: Florida            30.42N  86.67W        12     2/11/2009 18:49      69.8       66.2        88          16        170        5      1016.3     OVC      Mist
KHST    Homestead Afb          US: Florida            25.47N  80.37W         2     2/11/2009 18:55      77.0       64.2        65           9        130       10      1023.0     FEW
KISM    Kissimmee/Orland       US: Florida            28.28N  81.43W        25     2/11/2009 18:50      80.6       60.8        51          10        200       10      1022.0     BKN
KJAX    Jacksonville           US: Florida            30.50N  81.68W        10     2/11/2009 18:56      80.1       54.0        41          12        200       10      1020.0     OVC
KMAI    Marianna               US: Florida            30.83N  85.18W        32     2/11/2009 18:53      72.0       62.1        71          18        180       10      1017.6     OVC
KMCF    Macdill Afb/Tamp       US: Florida            27.85N  82.52W         4     2/11/2009 18:55      73.6       64.6        74          17        210       10      1021.7     BKN
KMCO    Orlando                US: Florida            28.42N  81.33W        29     2/11/2009 18:53      82.0       59.0        46          13        190       10      1021.3     BKN
KMLB    Melbourne              US: Florida            28.10N  80.65W        11     2/11/2009 18:53      77.0       63.0        62          14        140       10      1021.7     BKN
KNIP    Jacksonville Nas       US: Florida            30.22N  81.67W         7     2/11/2009 18:53      79.0       55.0        44          12        190       10      1020.7     BKN
KNPA    Pensacola Nas          US: Florida            30.35N  87.32W         9     2/11/2009 18:56      69.1       66.0        90          12        190        3      1015.6     OVC      Light Rain, Mist
KNQX    Key West Nas           US: Florida            24.57N  81.67W         2     2/11/2009 18:53      80.1       69.1        69          12        130       10      1021.3     FEW
KNRB    Mayport Nas            US: Florida            30.38N  81.42W         5     2/11/2009 18:52      75.0       55.9        52           8        150       10      1021.0     BKN
KOCF    Ocala Muni             US: Florida            29.17N  82.22W        27     2/11/2009 18:55      80.6       57.2        45          13        230       10      1021.0     FEW
KOMN    Ormand Beach Vor       US: Florida            29.30N  81.12W         9     2/11/2009 18:50      82.4       59.0        45          10        220       10      1021.3     SCT
KPBI    West Palm Beach        US: Florida            26.68N  80.10W         6     2/11/2009 18:53      80.1       62.1        54          17        150       10      1022.7     SCT
KPFN    Panama City            US: Florida            30.20N  85.68W        12     2/11/2009 18:53      70.0       64.9        84          10        180        9      1017.9     OVC
KPNS    Pensacola              US: Florida            30.48N  87.18W        38     2/11/2009 18:53      68.0       66.0        93          18        190        6      1015.9     OVC      Mist
KSFB    Sanford/Orlando        US: Florida            28.77N  81.22W        17     2/11/2009 18:53      82.9       57.9        43          12        210       10      1021.0     CLR
KSGJ    St Augustine           US: Florida            29.97N  81.32W         3     2/11/2009 18:50      78.8       57.2        48           8        220       10      1021.3     SCT
KSUA    Stuart/Witham          US: Florida            27.18N  80.22W         6     2/11/2009 18:50      80.6       64.4        58           9        170       10      1022.7     BKN
KTLH    Tallahassee            US: Florida            30.40N  84.35W        19     2/11/2009 18:53      72.0       61.0        68          14        200       10      1020.0     OVC
KTPA    Tampa                  US: Florida            27.97N  82.53W        11     2/11/2009 18:53      79.0       61.0        54          11        200       10      1022.0     BKN
KTTS    Nasa Shuttle Fcl       US: Florida            28.62N  80.72W         3     2/11/2009 18:55      80.6       64.4        58          14        160       10      1021.7     BKN
KVDF    Tampa/Vandenburg       US: Florida            28.02N  82.35W         7     2/11/2009 19:20      84.2       62.6        48          13        220       10      1021.7     CLR
KVPS    Eglin Afb/Valpar       US: Florida            30.47N  86.52W        26     2/11/2009 18:55      69.1       65.7        89          18        180        4      1016.6     OVC      Mist
KVQQ    Jacksonvil/Cecil       US: Florida            30.22N  81.88W        25     2/11/2009 18:50      77.0       59.0        54          10        180       10      1020.7     BKN
KVVG    The Villages           US: Florida            28.95N  81.85W        27     2/11/2009 19:25      82.4       59.0        45           9        200     -999      1021.0     CLR
K3J7    Greensboro             US: Georgia            33.60N  83.13W       210     2/11/2009 19:00      73.4       55.4        53           9        180       10      1014.2     BKN
K47A    Canton/Cherokee        US: Georgia            34.32N  84.42W       370     2/11/2009 19:02      62.6       51.8        68           6        170        7      1012.2     OVC      Light Drizzle
KABY    Albany                 US: Georgia            31.53N  84.20W        58     2/11/2009 18:53      78.1       59.0        52          18        190       10      1017.6     SCT
KAGS    Augusta/Bush           US: Georgia            33.37N  81.97W        44     2/11/2009 18:53      77.0       53.1        43          17        210       10      1016.6     BKN
KAHN    Athens                 US: Georgia            33.95N  83.33W       240     2/11/2009 18:51      69.1       52.0        55          17        200       10      1014.6     OVC
KAMG    Alma                   US: Georgia            31.53N  82.50W        59     2/11/2009 18:53      77.0       55.0        47          14        180       10      1018.6     CLR
KATL    Atlanta                US: Georgia            33.63N  84.45W       300     2/11/2009 18:52      66.9       54.0        63          15        190       10      1013.5     OVC
KAYS    Waycross/Ware Co       US: Georgia            31.25N  82.40W        46     2/11/2009 19:00      77.0       62.6        61          15        190       10      1019.0     SCT
KBGE    Bainbridge             US: Georgia            30.97N  84.63W        43     2/11/2009 19:00      77.0       62.6        61          18        190       10      1017.9     SCT
KBQK    Brunswick/Glynco       US: Georgia            31.25N  81.47W         8     2/11/2009 18:59      75.2       57.2        54          10        180       10      1020.0     CLR
KCCO    Newnan                 US: Georgia            33.32N  84.77W       300     2/11/2009 19:00      66.2       60.8        83          10        190       10      1013.2     BKN
KCSG    Columbus               US: Georgia            32.52N  84.95W       140     2/11/2009 18:51      70.0       59.0        68          17        210       10      1014.6     OVC
KDBN    Dublin                 US: Georgia            32.57N  82.98W        94     2/11/2009 18:59      75.2       53.6        47          16        190       10      1016.6     CLR
KDNL    Augusta/Daniel         US: Georgia            33.47N  82.03W       130     2/11/2009 18:53      75.9       52.0        43          15        190       10      1016.9     SCT
KDNN    Dalton                 US: Georgia            34.72N  84.87W       220     2/11/2009 19:00      60.8       59.0        94          12        150        4      1009.1     OVC      Heavy Rain
KDQH    Douglas Muni           US: Georgia            31.48N  82.87W        78     2/11/2009 19:00      75.2       57.2        54          10        210       10      1018.3     SCT
KFFC    Peachtree City         US: Georgia            33.35N  84.57W       260     2/11/2009 18:53      69.1       54.0        59          15        160       10      1013.5     OVC
KFTY    Atlanta/Fulton         US: Georgia            33.78N  84.52W       260     2/11/2009 18:53      68.0       54.0        61          13        170       10      1012.9     OVC
KGVL    Gainesville            US: Georgia            34.27N  83.83W       390     2/11/2009 18:53      64.9       52.0        63           9        170       10      1013.9     OVC
KHQU    Mcduffie/Thomson       US: Georgia            33.53N  82.52W       150     2/11/2009 19:01      71.6       53.6        53          14        170       10      1016.9     CLR
KJYL    Sylvania               US: Georgia            32.65N  81.60W        57     2/11/2009 19:02      73.4       55.4        53           8        200       10      1018.3     CLR
KLGC    La Grange              US: Georgia            33.00N  85.07W       210     2/11/2009 19:00      66.2       60.8        83          10        180        8      1012.9     OVC
KLHW    Ft Stewart/Wrigh       US: Georgia            31.87N  81.57W        14     2/11/2009 18:55      75.6       55.6        50          10        200       10      1018.6     CLR
KLSF    Ft Benning/Colum       US: Georgia            32.32N  85.00W        71     2/11/2009 18:55      72.5       61.0        67          20        180       10      1014.9     OVC
KLZU    Lawrenceville          US: Georgia            33.98N  83.97W       320     2/11/2009 18:50      66.2       51.8        60          10        190       10      1013.9     BKN
KMCN    Macon                  US: Georgia            32.68N  83.65W       110     2/11/2009 18:53      73.0       54.0        51          20        210       10      1016.3     SCT
KMGE    Dobbins Afb/Mari       US: Georgia            33.92N  84.52W       330     2/11/2009 18:55      66.2       53.6        64          16        170        7      1012.9     OVC
KMGR    Moultrie Muni          US: Georgia            31.08N  83.80W        90     2/11/2009 19:00      71.6       57.2        61          14        190       10      1019.3     OVC
KMLJ    Milledgeville          US: Georgia            33.15N  83.23W       120     2/11/2009 18:48      75.2       55.4        50           5        180       10      1015.2     SCT
KOPN    Thomaston Upson        US: Georgia            32.95N  84.27W       240     2/11/2009 19:00    -999.0     -999.0      -999          18        190       10      1014.2     BKN
KPDK    Peachtree/Dekalb       US: Georgia            33.88N  84.30W       300     2/11/2009 18:53      66.9       54.0        63          14        180       10      1013.2     OVC
KRMG    Rome                   US: Georgia            34.35N  85.17W       190     2/11/2009 18:53      66.0       55.9        70          13        170       10      1009.1     OVC      Light Rain
KRYY    Marietta Mccolum       US: Georgia            34.02N  84.60W       320     2/11/2009 18:47      66.2       51.8        60          10        200       10      1012.2     OVC
KSAV    Savannah               US: Georgia            32.12N  81.20W        14     2/11/2009 18:53      75.0       57.0        54          12        210       10      1019.3     FEW
KSSI    Brunswick              US: Georgia            31.15N  81.38W         6     2/11/2009 18:53      64.9       55.9        73          11        170       10      1020.3     CLR
KSVN    Savannah/Hunter        US: Georgia            32.02N  81.15W        13     2/11/2009 18:55      73.4       58.6        60          11        180       10      1019.0     CLR
KTBR    Statesboro             US: Georgia            32.48N  81.73W        57     2/11/2009 19:00      78.8       53.6        42          10        200     -999      -999.0     CLR
KVDI    Vidalia Muni           US: Georgia            32.20N  82.37W        84     2/11/2009 19:00      77.0       53.6        44          14        200       10      1017.6     CLR
KVLD    Valdosta Regiona       US: Georgia            30.77N  83.27W        62     2/11/2009 18:53      75.9       57.0        52          11        200       10      1019.3     BKN
KVPC    Cartersville           US: Georgia            34.13N  84.85W       220     2/11/2009 18:53      66.9       55.9        68          17        170       10      1011.2     OVC
KWDR    Winder/Barrow          US: Georgia            33.98N  83.67W       290     2/11/2009 19:00      68.0       53.6        60          17        190       10      1014.6     BKN
KWRB    Warner Robins Af       US: Georgia            32.62N  83.58W        90     2/11/2009 18:55      74.3       55.9        53          15        200       10      1015.2     CLR
KASW    Warsaw Muni            US: Indiana            41.27N  85.83W       260     2/11/2009 18:45      55.4       53.6        94           7        180       10       994.2     OVC      Light Rain
KBAK    Columbus/Balkala       US: Indiana            39.27N  85.90W       200     2/11/2009 18:50      57.2       55.4        94          14        160        4       994.9     OVC      Light Rain, Mist
KBMG    Bloomington            US: Indiana            39.15N  86.62W       260     2/11/2009 18:53      55.9       50.0        80          23        240        3       994.9     OVC      Rain
KEVV    Evansville             US: Indiana            38.05N  87.52W       120     2/11/2009 18:54      59.0       50.0        72          24        220       10       996.3     BKN
KEYE    Indianapolis           US: Indiana            39.83N  86.30W       250     2/11/2009 18:53      57.0       54.0        89           7        130        2       993.2     OVC      Rain, Mist
KFWA    Fort Wayne             US: Indiana            40.97N  85.20W       250     2/11/2009 18:54      55.4       53.6        94          11        170     -999       995.9     OVC      Mist
KGEZ    Shelbyville            US: Indiana            39.58N  85.80W       250     2/11/2009 18:53      57.0       55.9        96          17        170        3       994.2     OVC      Rain, Mist
KGSH    Goshen                 US: Indiana            41.53N  85.78W       250     2/11/2009 18:53      57.0       53.1        87          19        190       10       993.6     BKN      Light Rain
KGUS    Grissom Afb/Peru       US: Indiana            40.63N  86.15W       250     2/11/2009 18:55      55.2       55.2       100           8        140        3       993.6     OVC      Rain, Mist
KGYY    Gary Regional          US: Indiana            41.62N  87.42W       180     2/11/2009 18:45      44.6       42.8        93          10        340      1.5       991.9     OVC      Light Rain, Mist
KHNB    Huntingburg            US: Indiana            38.25N  86.95W       160     2/11/2009 18:55      55.4       48.2        77          16        190       10       997.0     OVC
KHUF    Terre Haute            US: Indiana            39.45N  87.33W       180     2/11/2009 18:53      57.9       51.1        78          19        170       10       992.2     BKN
KIND    Indianapolis           US: Indiana            39.72N  86.28W       240     2/11/2009 18:54      57.0       55.0        93          12        140        2       992.9     OVC      Rain, Mist
KLAF    Lafayette              US: Indiana            40.42N  86.95W       180     2/11/2009 18:54      57.9       52.0        81          15        200        5       991.5     OVC      Rain
KMIE    Muncie                 US: Indiana            40.23N  85.40W       290     2/11/2009 18:53      55.9       53.1        90           8        160        2       994.9     OVC      Light Rain, Mist
KOKK    Kokomo                 US: Indiana            40.53N  86.07W       250     2/11/2009 18:55      57.2       51.8        82          11        150        5       993.9     OVC
KSBN    South Bend             US: Indiana            41.70N  86.32W       240     2/11/2009 18:54      57.9       52.0        81          14        190       10       992.9     BKN      Light Rain
KVPZ    Valparaiso             US: Indiana            41.45N  87.00W       230     2/11/2009 18:53      55.9       54.0        93           8        190        4       992.2     OVC      Rain, Mist
K1A6    Middlesboro-Bell       US: Kentucky           36.62N  83.73W       350     2/11/2009 19:00      69.8       48.2        46          18        190       10      1004.7     BKN
KBWG    Bowling Gree           US: Kentucky           36.97N  86.42W       170     2/11/2009 18:53      57.9       46.9        67          27        230        7      1001.0     OVC      Light Rain
KCVG    Covington              US: Kentucky           39.05N  84.67W       270     2/11/2009 18:52      63.0       52.0        67          16        170       10       997.6     OVC
KFFT    Frankfort              US: Kentucky           38.18N  84.90W       240     2/11/2009 18:53      66.0       52.0        61          21        170       10       997.6     OVC
KFTK    Fort Knox/Godman       US: Kentucky           37.88N  85.97W       230     2/11/2009 18:55      59.5       55.4        86          24        220        4       998.0     OVC      Light Rain
KGLW    Glasgow                US: Kentucky           37.03N  85.95W       220     2/11/2009 18:57      55.4       51.8        88          24        250       10       999.0     OVC
KHOP    Hopkinsville           US: Kentucky           36.67N  87.50W       170     2/11/2009 18:55      60.4       45.9        59          28        230       10      1000.3     SCT
KJKL    Noctor/Jackson         US: Kentucky           37.60N  83.32W       420     2/11/2009 18:53      71.1       48.9        45          17        190       10      1003.4     OVC
KLEX    Lexington              US: Kentucky           38.03N  84.60W       300     2/11/2009 18:54      64.9       50.0        58          29        180       10       999.0     OVC
KLOU    Louisville/Bowmn       US: Kentucky           38.22N  85.67W       160     2/11/2009 18:53      62.1       55.9        80          11        160      2.5       995.6     OVC      Rain
KLOZ    London                 US: Kentucky           37.08N  84.07W       360     2/11/2009 18:53      70.0       50.0        49          19        190       10      1003.0     SCT
KOWB    Owensboro/Davies       US: Kentucky           37.72N  87.17W       120     2/11/2009 18:56      61.0       50.9        69          26        220       10       997.3     SCT
KPAH    Paducah                US: Kentucky           37.07N  88.77W       120     2/11/2009 18:53      60.1       37.0        42          35        240       10       998.6     BKN
KSDF    Louisville             US: Kentucky           38.18N  85.73W       150     2/11/2009 18:56      62.1       55.9        80          14        180        3       995.6     OVC      Rain
KSME    Somerset               US: Kentucky           37.05N  84.62W       280     2/11/2009 19:20      69.8       53.6        56          23        190       10       998.6     CLR
KADW    Andrews Afb            US: Maryland           38.82N  76.87W        86     2/11/2009 18:55      69.6       50.4        50          11        260       10      1009.1     SCT
KBWI    Balto/Wash Intl        US: Maryland           39.17N  76.68W        59     2/11/2009 18:54      68.0       46.9        47          18        230       10      1008.8     BKN
KCBE    Cumberland Reg         US: Maryland           39.62N  78.77W       240     2/11/2009 18:47      66.2       46.4        49           5        170       10      1008.5     CLR
KESN    Easton/Newnam          US: Maryland           38.80N  76.07W        22     2/11/2009 18:50      66.2       53.6        64          15        210       10      1011.5     CLR
KFDK    Frederick              US: Maryland           39.42N  77.37W        92     2/11/2009 18:48      66.2       44.6        46          11        210       10      1009.5     CLR
KFME    Fort Meade             US: Maryland           39.08N  76.77W        46     2/11/2009 18:48      69.8       46.4        43          12        220       10      1010.2     CLR
KHGR    Hagerstown             US: Maryland           39.70N  77.73W       220     2/11/2009 18:53      66.9       45.0        45           9        230       10      1007.8     CLR
KMTN    Baltimore/Martin       US: Maryland           39.32N  76.42W         7     2/11/2009 18:45      69.8       48.2        46          18        200       10      1009.8     SCT
KNAK    Annapolis/Naval        US: Maryland           38.98N  76.48W         2     2/11/2009 18:54      70.0       50.0        49           9        220       10      1009.1     CLR
KNHK    Patuxent River         US: Maryland           38.27N  76.40W        12     2/11/2009 18:52      69.1       46.0        44          11        200       10      1010.8     OVC
KOXB    Ocean City             US: Maryland           38.32N  75.12W         3     2/11/2009 18:53      57.9       46.0        65           8        210       10      1012.9     CLR
KSBY    Salisbury              US: Maryland           38.33N  75.50W        19     2/11/2009 18:54      64.9       50.0        58           8        230       10      1012.2     CLR
K1A5    Macon/Franklin         US: North Carolina     35.22N  83.42W       620     2/11/2009 19:00      55.8       47.3        73           7        160       10      1012.9     OVC
KAKH    Gastonia               US: North Carolina     35.20N  81.15W       240     2/11/2009 18:54      68.0       53.1        59           7        210       10      1014.9     OVC
KASJ    Ahoskie/Tri Coun       US: North Carolina     36.28N  77.17W        21     2/11/2009 19:01      75.2       55.4        50           7        200       10      1015.2     CLR
KAVL    Asheville              US: North Carolina     35.43N  82.53W       670     2/11/2009 18:54      53.1       50.0        89          10        190        8      1014.2     OVC
KBUY    Burlington             US: North Carolina     36.05N  79.47W       180     2/11/2009 18:54      69.1       51.1        53          15        210       10      1014.2     OVC
KCLT    Charlotte              US: North Carolina     35.22N  80.95W       220     2/11/2009 18:52      69.1       52.0        55          16        190       10      1015.6     OVC
KCPC    Whiteville             US: North Carolina     34.27N  78.72W        29     2/11/2009 19:00      73.4       55.4        53          18        210       10      1017.9     SCT
KCTZ    Clinton                US: North Carolina     34.98N  78.37W        45     2/11/2009 19:04      73.4       51.8        47          10        200       10      1017.6     BKN
KDPL    Kenansville/Dupl       US: North Carolina     35.00N  77.97W        42     2/11/2009 19:00      73.4       50.0        44           6        220       10      1017.3     BKN
KECG    Elizabeth City         US: North Carolina     36.27N  76.18W        11     2/11/2009 18:54      71.1       54.0        55          14        240       10      1015.9     BKN
KEDE    Edenton                US: North Carolina     36.02N  76.57W         6     2/11/2009 19:00      73.4       51.8        47          14        230       10      1016.3     SCT
KEHO    Shelby Muni            US: North Carolina     35.25N  81.60W       260     2/11/2009 19:00      68.2       54.7        62          17        180       10      1014.6     OVC
KEQY    Monroe                 US: North Carolina     35.02N  80.62W       210     2/11/2009 18:53      70.0       53.1        55          15        210       10      1015.9     BKN
KEWN    New Bern               US: North Carolina     35.07N  77.05W         3     2/11/2009 18:54      73.9       57.9        57          13        210       10      1017.9     SCT
KEXX    Davidson Cty Ap        US: North Carolina     35.78N  80.30W       220     2/11/2009 19:00      68.0       51.8        56          14        200       10      1014.6     BKN
KEYF    Elizabethtown          US: North Carolina     34.60N  78.58W        41     2/11/2009 19:00      74.5       53.6        48          13        200       10      1017.6     SCT
KFAY    Fayetteville           US: North Carolina     34.98N  78.88W        55     2/11/2009 18:53      75.0       48.9        40          18        210       10      1016.9     CLR
KFBG    Fort Bragg/Simmo       US: North Carolina     35.12N  78.92W        74     2/11/2009 18:55      74.7       51.4        44          15        210       10      1016.6     BKN
KFFA    Kill Devil Hills       US: North Carolina     36.02N  75.67W         4     2/11/2009 19:00      71.1       57.0        61          10        230       10      1016.9     SCT
KFQD    Rutherfordton          US: North Carolina     35.42N  81.93W       330     2/11/2009 18:59      64.4       51.8        64           6        200       10      1014.6     CLR
KGEV    Jefferson              US: North Carolina     36.43N  81.42W       970     2/11/2009 19:01      53.6       48.2        82           8        160       10      1012.9     OVC
KGSB    Goldsboro/S. J.        US: North Carolina     35.32N  77.97W        33     2/11/2009 18:55      75.0       51.6        44          18        220       10      1016.6     BKN
KGSO    Greensboro             US: North Carolina     36.10N  79.95W       280     2/11/2009 18:54      66.9       52.0        59          15        210       10      1014.6     BKN      Light Rain
KGWW    Goldsboro/Wayne        US: North Carolina     35.47N  77.97W        41     2/11/2009 19:00      73.8       49.1        42          17        220       10      1016.6     SCT
KHBI    Asheboro Muni          US: North Carolina     35.65N  79.90W       210     2/11/2009 18:59      71.6       55.4        57          15        200       10      1016.3     BKN
KHFF    Hoffman/Mackall        US: North Carolina     35.02N  79.50W       120     2/11/2009 18:55      73.9       52.7        47          19        190       10      1016.9     FEW
KHKY    Hickory                US: North Carolina     35.75N  81.38W       350     2/11/2009 18:53      63.0       51.1        65          12        200       10      1014.6     OVC
KHNZ    Henderson/Oxford       US: North Carolina     36.37N  78.53W       160     2/11/2009 19:00      69.1       53.8        58          15        220       10      1014.6     BKN
KHRJ    Erwin/Harnett Co       US: North Carolina     35.38N  78.73W        60     2/11/2009 19:03      75.2       51.8        44        -999       -999       10      1016.3     SCT
KHSE    Hatteras/Mitchel       US: North Carolina     35.23N  75.62W         3     2/11/2009 18:51      63.0       57.0        81          10        230        7      1019.3     CLR
KIGX    Chapel Hill            US: North Carolina     35.93N  79.07W       160     2/11/2009 18:56      71.1       51.1        49           5       -999       10      1015.6     OVC
KILM    Wilmington             US: North Carolina     34.27N  77.90W         9     2/11/2009 18:53      72.0       55.9        57          13        220       10      1019.0     BKN
KINT    Winston Salem          US: North Carolina     36.13N  80.22W       290     2/11/2009 18:54      66.9       51.1        57          10        230       10      1014.6     OVC
KISO    Kinston/Stalling       US: North Carolina     35.32N  77.62W        29     2/11/2009 18:59      73.4       51.8        47          16        230       15      1017.3     BKN
KJNX    Smithfield Johns       US: North Carolina     35.53N  78.38W        50     2/11/2009 18:59      75.2       51.8        44          17        170       10      1015.6     SCT
KJQF    Concord Reg Arpt       US: North Carolina     35.38N  80.72W       210     2/11/2009 18:55      71.6       51.8        50          15        210       10      1015.2     OVC
KLBT    Lumberton              US: North Carolina     34.60N  79.07W        37     2/11/2009 18:54      73.0       53.1        50          10        210       10      1016.6     SCT
KLHZ    Louisburg/Frankl       US: North Carolina     36.02N  78.33W       110     2/11/2009 19:00      73.4       48.4        41           9        210       10      1015.2     SCT
KMEB    Maxton                 US: North Carolina     34.78N  79.37W        67     2/11/2009 18:52      73.0       52.0        48          15        200       10      1017.3     SCT
KMQI    Manteo/Dare Co         US: North Carolina     35.92N  75.70W         4     2/11/2009 19:01      66.2       57.2        73          17        210       10      1016.9     BKN
KMRH    Beaufort               US: North Carolina     34.73N  76.65W         3     2/11/2009 18:56      64.0       57.0        78          15        220       10      1019.3     OVC
KMRN    Morganton/Lenoir       US: North Carolina     35.82N  81.62W       390     2/11/2009 18:59      60.8       51.8        72          11        190       10      1015.9     OVC
KMWK    Mount Airy/Surry       US: North Carolina     36.47N  80.55W       380     2/11/2009 19:00      64.4       51.8        64           9        210       10      1014.2     OVC
